RX Date/Time,Group/Time,Group/New Plot
2025/11/16 23:44:47::289,666152412,274.846
2025/11/16 23:44:47::289,666152415,275.652
2025/11/16 23:44:47::289,666152418,275.652
2025/11/16 23:44:47::289,666152420,276.458
2025/11/16 23:44:47::289,666152423,278.876
2025/11/16 23:44:47::289,666152426,282.906
2025/11/16 23:44:47::289,666155391,209.560
2025/11/16 23:44:47::289,666155393,221.650
2025/11/16 23:44:47::289,666155396,233.740
2025/11/16 23:44:47::289,666155399,242.606
2025/11/16 23:44:47::289,666155401,248.248
2025/11/16 23:44:47::289,666155404,253.084
2025/11/16 23:44:47::289,666155407,257.114
2025/11/16 23:44:47::289,666155409,261.144
2025/11/16 23:44:47::289,666155412,264.368
2025/11/16 23:44:47::289,666155414,265.174
2025/11/16 23:44:47::289,666155417,267.592
2025/11/16 23:44:47::290,666155420,269.204
2025/11/16 23:44:47::290,666155422,268.398
2025/11/16 23:44:47::290,666155425,273.234
2025/11/16 23:44:47::290,666155428,278.070
2025/11/16 23:44:47::290,666155430,273.234
2025/11/16 23:44:47::290,666155433,274.040
2025/11/16 23:44:47::290,666155435,274.846
2025/11/16 23:44:47::290,666155438,275.652
2025/11/16 23:44:47::290,666155441,277.264
2025/11/16 23:44:47::290,666158381,214.396
2025/11/16 23:44:47::290,666158383,224.068
2025/11/16 23:44:47::290,666158386,236.158
2025/11/16 23:44:47::290,666158389,243.412
2025/11/16 23:44:47::290,666158391,249.860
2025/11/16 23:44:47::290,666158394,254.696
2025/11/16 23:44:47::290,666158397,259.532
2025/11/16 23:44:47::290,666158399,261.950
2025/11/16 23:44:47::290,666158402,265.174
2025/11/16 23:44:47::290,666158404,266.786
2025/11/16 23:44:47::290,666158407,262.756
2025/11/16 23:44:47::290,666158410,281.294
2025/11/16 23:44:47::290,666158412,269.204
2025/11/16 23:44:47::290,666158415,278.070
2025/11/16 23:44:47::290,666158418,274.846
2025/11/16 23:44:47::290,666158420,275.652
2025/11/16 23:44:47::290,666158423,275.652
2025/11/16 23:44:47::290,666158425,275.652
2025/11/16 23:44:47::290,666158428,276.458
2025/11/16 23:44:47::290,666158431,277.264
2025/11/16 23:44:47::292,666161399,228.098
2025/11/16 23:44:47::292,666161401,239.382
2025/11/16 23:44:47::292,666161404,245.024
2025/11/16 23:44:47::292,666161407,253.890
2025/11/16 23:44:47::292,666161409,257.920
2025/11/16 23:44:47::292,666161412,261.144
2025/11/16 23:44:47::292,666161415,259.532
2025/11/16 23:44:47::293,666161417,269.204
2025/11/16 23:44:47::293,666161420,274.040
2025/11/16 23:44:47::293,666161422,271.622
2025/11/16 23:44:47::293,666161425,270.816
2025/11/16 23:44:47::293,666161428,274.040
2025/11/16 23:44:47::293,666161430,274.846
2025/11/16 23:44:47::293,666161433,275.652
2025/11/16 23:44:47::293,666161436,277.264
2025/11/16 23:44:47::293,666161438,274.040
2025/11/16 23:44:47::293,666161441,278.070
2025/11/16 23:44:47::293,666161444,277.264
2025/11/16 23:44:47::293,666161446,278.876
2025/11/16 23:44:47::293,666161454,265.980
2025/11/16 23:44:47::295,666164403,241.800
2025/11/16 23:44:47::295,666164405,251.472
2025/11/16 23:44:47::295,666164408,257.114
2025/11/16 23:44:47::295,666164411,260.338
2025/11/16 23:44:47::295,666164413,265.980
2025/11/16 23:44:47::295,666164416,267.592
2025/11/16 23:44:47::295,666164418,269.204
2025/11/16 23:44:47::296,666164421,271.622
2025/11/16 23:44:47::296,666164424,273.234
2025/11/16 23:44:47::296,666164426,278.876
2025/11/16 23:44:47::296,666164429,278.070
2025/11/16 23:44:47::296,666164431,279.682
2025/11/16 23:44:47::296,666164434,272.428
2025/11/16 23:44:47::296,666164437,278.876
2025/11/16 23:44:47::296,666164439,279.682
2025/11/16 23:44:47::296,666164442,281.294
2025/11/16 23:44:47::296,666164445,279.682
2025/11/16 23:44:47::296,666164447,280.488
2025/11/16 23:44:47::296,666164455,274.846
2025/11/16 23:44:47::296,666164457,277.264
2025/11/16 23:44:47::298,666167393,242.606
2025/11/16 23:44:47::298,666167395,249.860
2025/11/16 23:44:47::298,666167398,256.308
2025/11/16 23:44:47::298,666167401,260.338
2025/11/16 23:44:47::298,666167403,265.174
2025/11/16 23:44:47::298,666167406,267.592
2025/11/16 23:44:47::298,666167408,269.204
2025/11/16 23:44:47::298,666167411,271.622
2025/11/16 23:44:47::298,666167414,277.264
2025/11/16 23:44:47::298,666167416,274.040
2025/11/16 23:44:47::298,666167419,277.264
2025/11/16 23:44:47::299,666167422,278.876
2025/11/16 23:44:47::299,666167424,273.234
2025/11/16 23:44:47::299,666167427,278.876
2025/11/16 23:44:47::299,666167429,278.876
2025/11/16 23:44:47::299,666167432,279.682
2025/11/16 23:44:47::299,666167435,280.488
2025/11/16 23:44:47::299,666167437,280.488
2025/11/16 23:44:47::299,666167440,278.070
2025/11/16 23:44:47::299,666167443,275.652
2025/11/16 23:44:47::300,666170391,227.292
2025/11/16 23:44:47::301,666170393,245.830
2025/11/16 23:44:47::301,666170396,245.830
2025/11/16 23:44:47::301,666170399,256.308
2025/11/16 23:44:47::301,666170401,261.950
2025/11/16 23:44:47::301,666170404,265.174
2025/11/16 23:44:47::301,666170406,267.592
2025/11/16 23:44:47::301,666170409,269.204
2025/11/16 23:44:47::301,666170412,270.816
2025/11/16 23:44:47::301,666170414,272.428
2025/11/16 23:44:47::302,666170417,273.234
2025/11/16 23:44:47::302,666170420,274.846
2025/11/16 23:44:47::302,666170422,277.264
2025/11/16 23:44:47::302,666170425,275.652
2025/11/16 23:44:47::302,666170427,285.324
2025/11/16 23:44:47::302,666170430,277.264
2025/11/16 23:44:47::302,666170433,282.906
2025/11/16 23:44:47::302,666170435,279.682
2025/11/16 23:44:47::302,666170438,279.682
2025/11/16 23:44:47::302,666170441,279.682
2025/11/16 23:44:47::304,666173381,210.366
2025/11/16 23:44:47::304,666173383,229.710
2025/11/16 23:44:47::304,666173386,241.800
2025/11/16 23:44:47::304,666173389,244.218
2025/11/16 23:44:47::304,666173391,253.890
2025/11/16 23:44:47::304,666173394,257.920
2025/11/16 23:44:47::304,666173397,261.144
2025/11/16 23:44:47::304,666173399,265.174
2025/11/16 23:44:47::304,666173402,265.980
2025/11/16 23:44:47::304,666173405,268.398
2025/11/16 23:44:47::304,666173407,270.816
2025/11/16 23:44:47::305,666173410,270.816
2025/11/16 23:44:47::305,666173412,274.846
2025/11/16 23:44:47::305,666173415,273.234
2025/11/16 23:44:47::305,666173418,274.040
2025/11/16 23:44:47::305,666173420,277.264
2025/11/16 23:44:47::305,666173423,270.816
2025/11/16 23:44:47::305,666173426,279.682
2025/11/16 23:44:47::305,666173428,271.622
2025/11/16 23:44:47::305,666173431,278.070
2025/11/16 23:44:47::306,666176349,207.142
2025/11/16 23:44:47::307,666176351,220.844
2025/11/16 23:44:47::307,666176354,232.934
2025/11/16 23:44:47::307,666176357,246.636
2025/11/16 23:44:47::307,666176359,249.860
2025/11/16 23:44:47::307,666176362,254.696
2025/11/16 23:44:47::307,666176365,258.726
2025/11/16 23:44:47::307,666176367,262.756
2025/11/16 23:44:47::307,666176370,264.368
2025/11/16 23:44:47::307,666176372,267.592
2025/11/16 23:44:47::307,666176375,268.398
2025/11/16 23:44:47::308,666176378,270.816
2025/11/16 23:44:47::308,666176380,271.622
2025/11/16 23:44:47::308,666176383,270.816
2025/11/16 23:44:47::308,666176386,273.234
2025/11/16 23:44:47::308,666176388,274.040
2025/11/16 23:44:47::308,666176391,274.846
2025/11/16 23:44:47::308,666176393,280.488
2025/11/16 23:44:47::308,666176396,282.100
2025/11/16 23:44:47::308,666176399,278.070
2025/11/16 23:44:47::309,666179376,216.008
2025/11/16 23:44:47::310,666179378,236.964
2025/11/16 23:44:47::310,666179381,245.024
2025/11/16 23:44:47::310,666179384,249.860
2025/11/16 23:44:47::310,666179386,255.502
2025/11/16 23:44:47::310,666179389,258.726
2025/11/16 23:44:47::310,666179392,265.980
2025/11/16 23:44:47::310,666179394,265.980
2025/11/16 23:44:47::311,666179397,266.786
2025/11/16 23:44:47::311,666179400,269.204
2025/11/16 23:44:47::311,666179402,272.428
2025/11/16 23:44:47::311,666179405,272.428
2025/11/16 23:44:47::311,666179407,272.428
2025/11/16 23:44:47::311,666179410,274.040
2025/11/16 23:44:47::311,666179413,268.398
2025/11/16 23:44:47::311,666179415,279.682
2025/11/16 23:44:47::311,666179418,278.876
2025/11/16 23:44:47::311,666179421,277.264
2025/11/16 23:44:47::311,666179423,277.264
2025/11/16 23:44:47::311,666179426,273.234
2025/11/16 23:44:47::312,666182395,236.158
2025/11/16 23:44:47::313,666182397,239.382
2025/11/16 23:44:47::313,666182400,253.084
2025/11/16 23:44:47::313,666182403,262.756
2025/11/16 23:44:47::313,666182405,264.368
2025/11/16 23:44:47::313,666182408,265.980
2025/11/16 23:44:47::313,666182410,268.398
2025/11/16 23:44:47::314,666182413,271.622
2025/11/16 23:44:47::314,666182416,273.234
2025/11/16 23:44:47::314,666182418,274.040
2025/11/16 23:44:47::314,666182421,273.234
2025/11/16 23:44:47::314,666182424,276.458
2025/11/16 23:44:47::314,666182426,278.070
2025/11/16 23:44:47::314,666182429,276.458
2025/11/16 23:44:47::314,666182431,278.070
2025/11/16 23:44:47::314,666182434,278.876
2025/11/16 23:44:47::314,666182437,278.876
2025/11/16 23:44:47::314,666182439,285.324
2025/11/16 23:44:47::314,666182442,280.488
2025/11/16 23:44:47::314,666182445,280.488
2025/11/16 23:44:47::315,666185373,240.188
2025/11/16 23:44:47::316,666185376,250.666
2025/11/16 23:44:47::316,666185378,257.920
2025/11/16 23:44:47::316,666185381,261.144
2025/11/16 23:44:47::316,666185383,265.174
2025/11/16 23:44:47::316,666185386,267.592
2025/11/16 23:44:47::316,666185389,271.622
2025/11/16 23:44:47::317,666185391,272.428
2025/11/16 23:44:47::317,666185394,273.234
2025/11/16 23:44:47::317,666185397,274.040
2025/11/16 23:44:47::317,666185399,279.682
2025/11/16 23:44:47::317,666185402,280.488
2025/11/16 23:44:47::317,666185405,278.070
2025/11/16 23:44:47::317,666185407,280.488
2025/11/16 23:44:47::317,666185410,280.488
2025/11/16 23:44:47::317,666185412,280.488
2025/11/16 23:44:47::317,666185415,280.488
2025/11/16 23:44:47::317,666185418,280.488
2025/11/16 23:44:47::317,666185420,280.488
2025/11/16 23:44:47::317,666185423,280.488
2025/11/16 23:44:47::318,666188392,241.800
2025/11/16 23:44:47::319,666188394,249.054
2025/11/16 23:44:47::319,666188397,257.920
2025/11/16 23:44:47::319,666188400,261.144
2025/11/16 23:44:47::319,666188402,264.368
2025/11/16 23:44:47::319,666188405,267.592
2025/11/16 23:44:47::319,666188407,270.816
2025/11/16 23:44:47::320,666188410,278.876
2025/11/16 23:44:47::320,666188413,267.592
2025/11/16 23:44:47::320,666188415,278.876
2025/11/16 23:44:47::320,666188418,272.428
2025/11/16 23:44:47::320,666188421,278.070
2025/11/16 23:44:47::320,666188423,278.876
2025/11/16 23:44:47::320,666188426,280.488
2025/11/16 23:44:47::320,666188429,279.682
2025/11/16 23:44:47::320,666188431,280.488
2025/11/16 23:44:47::320,666188434,279.682
2025/11/16 23:44:47::320,666188436,279.682
2025/11/16 23:44:47::320,666188439,280.488
2025/11/16 23:44:47::320,666188442,281.294
2025/11/16 23:44:47::322,666191394,235.352
2025/11/16 23:44:47::322,666191396,244.218
2025/11/16 23:44:47::322,666191399,250.666
2025/11/16 23:44:47::322,666191402,255.502
2025/11/16 23:44:47::322,666191404,261.144
2025/11/16 23:44:47::322,666191407,264.368
2025/11/16 23:44:47::322,666191409,265.174
2025/11/16 23:44:47::322,666191412,267.592
2025/11/16 23:44:47::322,666191415,270.816
2025/11/16 23:44:47::323,666191417,272.428
2025/11/16 23:44:47::323,666191420,274.040
2025/11/16 23:44:47::323,666191423,283.712
2025/11/16 23:44:47::323,666191425,270.816
2025/11/16 23:44:47::323,666191428,276.458
2025/11/16 23:44:47::323,666191430,278.876
2025/11/16 23:44:47::323,666191433,278.876
2025/11/16 23:44:47::323,666191436,278.876
2025/11/16 23:44:47::339,666191438,278.876
2025/11/16 23:44:47::339,666191441,278.876
2025/11/16 23:44:47::339,666191444,279.682
2025/11/16 23:44:47::339,666194394,208.754
2025/11/16 23:44:47::339,666194396,220.844
2025/11/16 23:44:47::339,666194399,232.128
2025/11/16 23:44:47::339,666194402,249.054
2025/11/16 23:44:47::339,666194404,251.472
2025/11/16 23:44:47::339,666194407,255.502
2025/11/16 23:44:47::339,666194410,261.950
2025/11/16 23:44:47::339,666194412,262.756
2025/11/16 23:44:47::339,666194415,265.174
2025/11/16 23:44:47::339,666194417,267.592
2025/11/16 23:44:47::339,666194420,269.204
2025/11/16 23:44:47::339,666194423,270.816
2025/11/16 23:44:47::339,666194425,272.428
2025/11/16 23:44:47::339,666194428,272.428
2025/11/16 23:44:47::339,666194431,273.234
2025/11/16 23:44:47::339,666194433,271.622
2025/11/16 23:44:47::339,666194436,278.070
2025/11/16 23:44:47::339,666194438,275.652
2025/11/16 23:44:47::339,666194441,274.846
2025/11/16 23:44:47::339,666194444,267.592
2025/11/16 23:44:47::339,666197389,208.754
2025/11/16 23:44:47::339,666197392,223.262
2025/11/16 23:44:47::339,666197394,233.740
2025/11/16 23:44:47::339,666197397,242.606
2025/11/16 23:44:47::339,666197400,245.830
2025/11/16 23:44:47::339,666197402,256.308
2025/11/16 23:44:47::339,666197405,258.726
2025/11/16 23:44:47::339,666197407,262.756
2025/11/16 23:44:47::339,666197410,265.174
2025/11/16 23:44:47::339,666197413,267.592
2025/11/16 23:44:47::339,666197415,268.398
2025/11/16 23:44:47::339,666197418,270.010
2025/11/16 23:44:47::339,666197421,272.428
2025/11/16 23:44:47::339,666197423,273.234
2025/11/16 23:44:47::339,666197426,273.234
2025/11/16 23:44:47::339,666197428,275.652
2025/11/16 23:44:47::339,666197431,278.876
2025/11/16 23:44:47::339,666197434,276.458
2025/11/16 23:44:47::339,666197436,278.070
2025/11/16 23:44:47::339,666197439,277.264
2025/11/16 23:44:47::339,666200388,223.262
2025/11/16 23:44:47::339,666200390,239.382
2025/11/16 23:44:47::339,666200393,247.442
2025/11/16 23:44:47::339,666200396,253.890
2025/11/16 23:44:47::339,666200398,259.532
2025/11/16 23:44:47::339,666200401,261.950
2025/11/16 23:44:47::339,666200404,262.756
2025/11/16 23:44:47::339,666200406,266.786
2025/11/16 23:44:47::339,666200409,269.204
2025/11/16 23:44:47::339,666200411,270.816
2025/11/16 23:44:47::339,666200414,272.428
2025/11/16 23:44:47::339,666200417,273.234
2025/11/16 23:44:47::339,666200419,273.234
2025/11/16 23:44:47::339,666200422,282.906
2025/11/16 23:44:47::339,666200425,274.846
2025/11/16 23:44:47::339,666200427,279.682
2025/11/16 23:44:47::339,666200430,272.428
2025/11/16 23:44:47::339,666200432,277.264
2025/11/16 23:44:47::339,666200435,278.876
2025/11/16 23:44:47::339,666200438,278.876
2025/11/16 23:44:47::339,666203366,240.188
2025/11/16 23:44:47::339,666203369,249.054
2025/11/16 23:44:47::339,666203371,255.502
2025/11/16 23:44:47::339,666203374,257.920
2025/11/16 23:44:47::339,666203376,263.562
2025/11/16 23:44:47::339,666203379,267.592
2025/11/16 23:44:47::339,666203382,269.204
2025/11/16 23:44:47::339,666203384,271.622
2025/11/16 23:44:47::339,666203387,272.428
2025/11/16 23:44:47::339,666203390,273.234
2025/11/16 23:44:47::339,666203392,274.846
2025/11/16 23:44:47::339,666203395,275.652
2025/11/16 23:44:47::339,666203398,279.682
2025/11/16 23:44:47::339,666203400,276.458
2025/11/16 23:44:47::339,666203403,282.906
2025/11/16 23:44:47::339,666203405,279.682
2025/11/16 23:44:47::339,666203408,280.488
2025/11/16 23:44:47::339,666203411,280.488
2025/11/16 23:44:47::339,666203413,281.294
2025/11/16 23:44:47::339,666203416,281.294
2025/11/16 23:44:47::339,666206411,240.188
2025/11/16 23:44:47::339,666206413,248.248
2025/11/16 23:44:47::339,666206416,253.890
2025/11/16 23:44:47::339,666206418,259.532
2025/11/16 23:44:47::339,666206421,267.592
2025/11/16 23:44:47::339,666206424,269.204
2025/11/16 23:44:47::339,666206426,269.204
2025/11/16 23:44:47::339,666206429,272.428
2025/11/16 23:44:47::339,666206432,274.040
2025/11/16 23:44:47::339,666206434,274.846
2025/11/16 23:44:47::339,666206437,275.652
2025/11/16 23:44:47::339,666206439,277.264
2025/11/16 23:44:47::339,666206442,278.876
2025/11/16 23:44:47::339,666206445,278.876
2025/11/16 23:44:47::339,666206447,278.876
2025/11/16 23:44:47::339,666206454,278.070
2025/11/16 23:44:47::339,666206457,270.816
2025/11/16 23:44:47::339,666206460,280.488
2025/11/16 23:44:47::339,666206462,278.070
2025/11/16 23:44:47::339,666206465,279.682
2025/11/16 23:44:47::339,666209386,240.188
2025/11/16 23:44:47::340,666209389,245.024
2025/11/16 23:44:47::340,666209391,253.084
2025/11/16 23:44:47::340,666209394,261.950
2025/11/16 23:44:47::340,666209397,257.114
2025/11/16 23:44:47::340,666209399,265.980
2025/11/16 23:44:47::340,666209402,269.204
2025/11/16 23:44:47::340,666209404,271.622
2025/11/16 23:44:47::340,666209407,273.234
2025/11/16 23:44:47::340,666209410,273.234
2025/11/16 23:44:47::340,666209412,274.846
2025/11/16 23:44:47::341,666209415,277.264
2025/11/16 23:44:47::341,666209418,277.264
2025/11/16 23:44:47::341,666209420,278.070
2025/11/16 23:44:47::341,666209423,278.070
2025/11/16 23:44:47::341,666209426,278.876
2025/11/16 23:44:47::341,666209428,282.100
2025/11/16 23:44:47::341,666209431,286.130
2025/11/16 23:44:47::342,666209433,283.712
2025/11/16 23:44:47::342,666209436,280.488
2025/11/16 23:44:47::342,666212367,223.262
2025/11/16 23:44:47::343,666212369,235.352
2025/11/16 23:44:47::343,666212372,243.412
2025/11/16 23:44:47::343,666212375,249.860
2025/11/16 23:44:47::343,666212377,255.502
2025/11/16 23:44:47::343,666212380,259.532
2025/11/16 23:44:47::343,666212383,261.950
2025/11/16 23:44:47::343,666212385,265.980
2025/11/16 23:44:47::343,666212388,267.592
2025/11/16 23:44:47::343,666212390,269.204
2025/11/16 23:44:47::343,666212393,265.980
2025/11/16 23:44:47::344,666212396,276.458
2025/11/16 23:44:47::344,666212398,273.234
2025/11/16 23:44:47::344,666212401,278.070
2025/11/16 23:44:47::344,666212404,274.040
2025/11/16 23:44:47::344,666212406,275.652
2025/11/16 23:44:47::344,666212409,277.264
2025/11/16 23:44:47::344,666212411,277.264
2025/11/16 23:44:47::344,666212414,278.070
2025/11/16 23:44:47::344,666212417,276.458
2025/11/16 23:44:47::346,666215384,206.336
2025/11/16 23:44:47::346,666215386,218.426
2025/11/16 23:44:47::346,666215389,224.068
2025/11/16 23:44:47::346,666215391,242.606
2025/11/16 23:44:47::346,666215394,243.412
2025/11/16 23:44:47::346,666215397,253.890
2025/11/16 23:44:47::346,666215399,257.920
2025/11/16 23:44:47::347,666215402,262.756
2025/11/16 23:44:47::347,666215405,265.174
2025/11/16 23:44:47::347,666215407,266.786
2025/11/16 23:44:47::347,666215410,268.398
2025/11/16 23:44:47::347,666215412,271.622
2025/11/16 23:44:47::347,666215415,270.816
2025/11/16 23:44:47::347,666215418,271.622
2025/11/16 23:44:47::347,666215420,273.234
2025/11/16 23:44:47::347,666215423,274.040
2025/11/16 23:44:47::347,666215426,274.040
2025/11/16 23:44:47::347,666215428,275.652
2025/11/16 23:44:47::347,666215431,274.846
2025/11/16 23:44:47::347,666215434,277.264
2025/11/16 23:44:47::349,666218387,215.202
2025/11/16 23:44:47::349,666218389,226.486
2025/11/16 23:44:47::349,666218392,236.158
2025/11/16 23:44:47::349,666218395,243.412
2025/11/16 23:44:47::349,666218397,251.472
2025/11/16 23:44:47::349,666218400,253.084
2025/11/16 23:44:47::349,666218403,260.338
2025/11/16 23:44:47::349,666218405,264.368
2025/11/16 23:44:47::349,666218408,265.980
2025/11/16 23:44:47::349,666218410,261.144
2025/11/16 23:44:47::350,666218413,270.816
2025/11/16 23:44:47::350,666218416,270.816
2025/11/16 23:44:47::350,666218418,271.622
2025/11/16 23:44:47::350,666218421,273.234
